id,created_at,user_id,character_1,character_2,title,description,video_url,notation,damage,difficulty,no_ultimate,midscreen,corner,assist_combo,after_parry,category,starter,approved,upvotes,game_version,is_outdated,fuse_type,downvotes,works_on_characters,meter_cost,slug,fury
b6e9467e-3ad5-490e-aa08-ac6c927c0992,2025-10-05T08:50:41.757315+00:00,352b20b8-e31d-4377-b516-d3db42a61796,Darius,Vi,Darius + Vi double down simple combo,Darius + Vi double down simple combo,https://youtu.be/SrsK9eHF-bU,M > H > 2H > j. M > H > S2 > 4T > j. M > S1 > S1 + L,544.0,beginner,False,False,False,False,False,combo,neutral,True,2,1.0.0,False,double-down,1,[],1,darius-vi-darius-double-down-544dmg-7dpGs0vZ,False
1f7e179d-5e29-4731-8c7d-c908973cdffe,2025-10-07T19:05:02.363728+00:00,4bd5d87a-a257-49b9-92e6-a4d6b550f847,Blitzcrank,,Blitzcrank beginners,,,M > H > 2H > j.M > j.2H > j.H > 2H > j.2H > H > S1 > S1 + ( L or M or H ),484.0,beginner,False,True,False,False,False,combo,neutral,True,3,1.0.1,False,,0,[],1,blitzcrank-blitzcrank-beginners--QVwWiNp,False
c65b14f6-48ac-4bec-a9da-a0b258cfac2e,2025-10-05T04:44:24.058432+00:00,352b20b8-e31d-4377-b516-d3db42a61796,Ekko,,Ekko basic bnb combo,,https://www.youtube.com/watch?v=mJIO1IXfk5I,M > H > 2H > j. M > H > 66 > H > S2 > 2S2 > j. M > H > S2,365.0,beginner,False,False,False,False,False,combo,neutral,True,3,1.0.0,False,,1,[],0,ekko-ekko-basic-bnb-zLwPY-4k,False
690d710a-4501-4df2-b8fb-d7e230e4eee3,2025-10-09T14:09:36.699258+00:00,457812d7-2ffa-4b3d-ab59-85c8c7a8dcb6,Teemo,,Layered OKI Setup Teemo,"Layered OKI Setup with Teemo that beats all wakeup options. 
Crossup on forward roll",https://x.com/SkeezerSays/status/1975956307422437565,2L > 2M (2 hits) > M > H(x2) > [slightly charged] 2H > nj.S2 > land > M > [slightly charged] 2H > nj. S2 > land > M > 2S2 [Grass] > H (x2) > 2H ~(Ignite) > 2S2 ~ (Teleport on Grass),,intermediate,False,False,False,False,False,setplay,,True,2,1.0.1,False,,1,[],0,teemo-setplay-layered-oki-setup-SeERYCFl,False
a15fccd7-f0f0-4597-ac4f-52f6b5baaf62,2025-10-08T05:24:40.191345+00:00,738dd834-2d88-4204-8217-9f992c38c9c3,Warwick,,Midscreen BnB,Can go into S2 Super at the end,,"M > H > 2 [ S1 ] ~ M , 2M > M > H > 2H > j.M > j.H > j.S1 , 6S2 , S2 S2 S2",457.0,beginner,False,True,False,False,False,combo,neutral,True,5,1.0.1,False,,1,[],0,warwick-midscreen-bnb-lxGszmM6,False
ce3e8bd8-e183-46ac-8249-0f577fb20a90,2025-10-22T08:22:29.341414+00:00,c58862d5-2584-45a2-95ab-a48f780d8a2f,Jinx,Ekko,"""Tangled Timebomb"" (Kebab + Chomper) WIP",idk how good this is yet but you can get extra frame adv off the chomper hit.,https://medal.tv/games/2xko/clips/llrTTi2PQsingnnlu?invite=cr-MSxxTEMsNDQxOTM4ODY&v=20,M > H > [ S1 ] 8 ~ T > 2S1 ~ T > [ S2 ] S2 ~ T > M > 3S2 > land2H > 6 [ S1 ] > (delay)66 [ H ] > 66 2T > [ S2 ] 2S2 > Kebab,,intermediate,False,True,False,False,False,combo,,True,0,1.0.1.1,False,freestyle,0,[],1,jinx-ekko-tangled-timebomb-kebab-vywo6WJV,False
f66cb017-c699-49ae-8c7c-f0aa768bb18a,2025-10-29T23:22:35.123401+00:00,66fe0465-7f8e-4e9e-ab90-5b4258fe1282,Ahri,,Universal Combo ,around 500 dmg route that works anywhere on all characters,https://x.com/B_r0ll/status/1983668805311345118,5M > 5H > 6S2 > 7S2 > j. H > 66 j. H > j. S1 > 66 > j. [ H ] > land > 66 > H > 2 9 > j. M > j. 2H > j. H > 66 > j. M > j. 6S2 > j. S1 > j. 2S2 > land > 8 > j.2S1 > j.3S2 > land > S2,494.0,intermediate,False,False,False,False,False,combo,,True,0,1.0.1.1,False,,0,[],0,ahri-universal-combo-0QO4ZZR9,False
7c811073-f305-4187-b997-0b4eec1462d5,2025-10-07T23:35:59.019498+00:00,0379a8bf-dd70-44ac-925d-4f66f38fa518,Warwick,,Midscreen BnB,Bnb w/ microdash 5L,https://www.youtube.com/watch?v=2Kbi2dbI3rs,M > H > 3H > 2S1 ~ L > 66 > L > M > 2H > j. L > j. M > j. H > j. S1 > 6S2 > S2 ~ S2 ~ S2 > ( L / M / H ) + S2,551.0,intermediate,False,False,False,False,False,combo,,True,5,1.0.1,False,,1,[],0,warwick-midscreen-bnb-551dmg-6E4oqmgS,False
86018f43-43d1-4aed-87c2-53dd795c4b4d,2025-10-07T21:13:54.598441+00:00,3652c73b-31b8-4b16-b9ee-93f0f77ceec6,Ekko,,Double Super Tag Combo,Allows for Double super and ending with tag launcher,https://x.com/Zenderama/status/1975671418634543224,M > H > S2 > S2 > L > H > S2 > 2S2 > j. [HOLD] S2 > L > M > H > L + S1 > S2 > j.M land > j.S2 > 6S1 (TwoHits) > L + S1 > 2S2 > 2T,,intermediate,False,False,True,False,False,combo,,True,3,1.0.1,False,,1,['Ekko'],2,ekko-double-super-tag-Oeu6tQU1,False
e3d34582-a411-4c5e-b9f5-f94007190d74,2025-10-08T21:34:53.437055+00:00,55ac6a63-b68f-4363-a820-051f73cfe8d8,Darius,,Darius Basic Combo *Beginners* ,Easy Darius combo ,https://youtu.be/3cqgwJmeYtQ,M > H > 2 H > 1S1 Dash > M > H > 6H > 2H > j.M > H > S2 > (1_Bar_or_3_Bar),640.0,beginner,False,True,False,False,False,combo,neutral,True,4,1.0.1,False,,0,['Darius'],1,darius-darius-basic-combo-640dmg-smIeT1Lt,False
ce09c50c-ef6e-49d8-99d5-1e864ba0fc88,2025-10-09T13:09:06.089196+00:00,917f8c91-5ecf-47e5-a0b2-a4ee9d48ed01,Yasuo,,High damage mid to corner combo,Mid screen to corner combo 3 bars,https://youtu.be/JPX9WNP32G8,M H S1 2S1 M j.S2 land66H 3H 2S1 M 9S2 land2S1 H > 2S1 66M 2H + 8 2H j.S2 land8 j.2H j.S1 j.S1 j.S2 landS1 + M S1 + S2,901.0,advanced,False,True,False,False,False,combo,neutral,True,2,1.0.1,False,,1,[],3,yasuo-high-damage-mid-901dmg-Ew9PVjGv,False
20723527-7275-4d23-8901-c8ec2fa3de48,2025-10-08T05:49:06.807834+00:00,bcb5f42a-38a3-498e-b1b5-f6a50547cc50,Warwick,Braum,BLOODLUST Corner Combo Simple,Found a simple loop for me and wanted to save it in case i forget,,"L > M > H > 2S1 M > M > H > 2S2 > S1 > 6S2 > 2S2 > S1 6S2 > S2 [ L , M , H ] S2 [ L , M , H ]",657.0,beginner,False,False,True,False,False,combo,,True,2,1.0.1,False,double-down,1,[],2,warwick-braum-bloodlust-corner-combo-657dmg-EHTMUDiD,False
4806adcf-2f11-47c7-8d7b-dac136fdf56c,2025-10-07T22:57:04.311294+00:00,a69cfb34-deaa-4dcf-8baf-988ceb0eeffb,Ahri,,Ahri BnB TAG,Use this combo if you want to switch your character; feel free to end with a super.,https://youtu.be/igNFQ5lzwSk,M H 6S2 7 S2 S1 66 [ H ] land M H 2T,378.0,beginner,False,False,False,False,False,combo,neutral,True,3,1.0.1,False,,0,[],0,ahri-ahri-bnb-tag-b8Btb3xl,False
ac87edde-c468-4326-85c0-e15547f664ac,2025-10-08T06:05:27.821723+00:00,493f0aa6-9ca1-42e5-aa42-1cc7a5a47903,Warwick,,Mid screen to corner 65% blood,Mid screen to corner 65% blood. Wall slump can be used for something else?,https://www.youtube.com/watch?v=_4Y3FGbWVPE&feature=youtu.be,M H 3H 2S1 L (delay)L M 2H jc H S1 land6S2 6S1 66 2S2 S1 + [ L M H ],561.0,intermediate,False,True,False,False,False,combo,neutral,True,3,1.0.1,False,,1,[],1,warwick-mid-screen-corner-561dmg-x8yxfmzI,False
d6828850-98d5-4e24-a504-80f7b703d043,2025-10-07T20:36:47.323898+00:00,543215d9-0bd1-424d-948c-82993711a40b,Illaoi,Blitzcrank,Illaoi/Blitz 1 Meter 50%,"NOTE: UNOPTIMIZED FOR NOW. STILL GOOD THOUGH. ENJOY :3

50% 1 Meter combo, will optimize later!! Can do from anywhere on the screen.

Have an optimization in mind? Ping me @badelineceleste in the 2xko server!",https://streamable.com/f8xbnd,M > H > 2S2 > 4T > M > 2H > j. M > S1 > T > run at enemy > j. charged H > land > air 7M > S1 > land > L/M/H + S1,572.0,intermediate,False,False,False,False,False,combo,neutral,True,3,1.0.1,False,,0,[],1,illaoi-blitzcrank-illaoiblitz-meter-572dmg-yZgNDmYF,False
2f96e768-21ff-4f6f-ba32-48523347fff2,2025-10-08T05:28:59.317233+00:00,738dd834-2d88-4204-8217-9f992c38c9c3,Warwick,,Corner BnB,"Wall cling with the [2S1], then delay the M after wall. Double side switch leaves them back in the corner. Can go into S2 Super at the end.",,"M > H > 2H > 2 [ S1 ] (delay)M , H > 2H > j.M > j.H > j.S1 , 6S2 , S2 S2 S2",482.0,intermediate,False,False,True,False,False,combo,neutral,True,3,1.0.1,False,,0,[],0,warwick-corner-bnb-09wb3f-6,False
0954dc74-d634-4db4-9887-62ff6a3f5c5e,2025-10-07T23:26:19.612764+00:00,a69cfb34-deaa-4dcf-8baf-988ceb0eeffb,Ahri,,Ahri Basic combo,This combo can work at the corner but you need to delay jS2 and jS1. This is better to learn a corner combo,https://youtu.be/ACWV4fHRZqo,M H 6S2 7S2 S2 2 S1 66 [ H ] land j. M H 3S2 land S2 + M,536.0,beginner,False,False,False,False,False,combo,neutral,True,4,1.0.1,False,,0,[],1,ahri-ahri-basic-combo-536dmg-DSmEzbSP,False
f8be9f9b-07b9-4833-bcec-9d77b16c8d61,2025-10-07T21:32:29.40115+00:00,9eef37e8-a090-4cbc-9fb6-d82b8cbdb786,Illaoi,,Solo Corner Combo,"Can do it without a tentacle up, but it will lack some damage",https://youtu.be/QxlVS8ePozQ,L M H S2 (delay) M H 2H 2S1 M H 2H j. M H S1 land j. M H S1+L,571.0,beginner,False,False,True,False,False,combo,neutral,True,4,1.0.1,False,,0,['Illaoi'],1,illaoi-solo-corner-combo-571dmg-EFUCjP-D,False
886cd66e-88e5-4758-a5a5-7fd5be07263e,2025-10-08T06:14:37.838458+00:00,145f771d-5c61-44f0-934b-a4f8c05a0e37,Warwick,,Warwick Solo Corner Combo 100% Bloodlust,Credits to @why24268990, https://x.com/why24268990/status/1975640868859314594,M 2M H 2H > (delay) 2S2 (delay) L M H > [2S1] Wallcling M > 6S2 S2 S2 S2 S2 + M,,intermediate,False,False,True,False,False,combo,,True,2,1.0.1,False,,1,[],0,warwick-warwick-solo-corner-69GxqIVJ,False
d553677a-5e33-4ce8-bd38-281d35ea27b9,2025-10-07T20:03:09.185739+00:00,3652c73b-31b8-4b16-b9ee-93f0f77ceec6,Warwick,,Warwick Midscreen BnB,Consistent Warwick Midscreen BnB,https://x.com/Zenderama/status/1975637298965520529,M > 2M > H > [HOLD] 2S1 > j.M > landM > H > 2H > j.M > j.H > j.S1 > 2S1 > S2 > S2 > S2 > L + S1,,intermediate,False,True,False,False,False,combo,neutral,True,2,1.0.1,False,,1,['Warwick'],1,warwick-warwick-midscreen-bnb-r1nO9zVV,False
7283b7d4-effb-4bb6-b12b-0ed9f066e792,2025-10-11T11:02:00+00:00,1d0f474d-638f-411c-b9af-35351a816112,Blitzcrank,,Blitzcrank BnB with Steam,Standard BnB combo ending with Super,https://x.com/KiwamiCHL/status/1965947025171902790,S2 > S1 S1 > 5M > 5H > 2H > j2[H] > dl.jH > 2H > j2H > jH > jS1 > Super,,intermediate,False,False,False,False,False,combo,,True,1,1.0.1.1,False,,1,[],3,blitz-steam-bnb,False
8dd95a5c-5af4-4a8e-891a-eafacd7a4b63,2025-10-11T10:15:00+00:00,36dba6a3-0a87-4bbc-b2af-7a32c3e52d07,Warwick,,Warwick Bloodlust Midscreen BnB (Two Enders),"Midscreen BnB while in Bloodlust. First ender for damage, second for limit strike oki",https://x.com/myumichii/status/1975691109922705889,5M 5H 2S2 j.M 5H 2H j.M j.H j.S1 6S2 5S2 2S2,,beginner,False,True,False,False,False,combo,,True,3,1.0.1.1,False,,1,[],0,ww-blood-mid-bnb,True
ee8a2055-0972-4720-b1ba-33be5b24383d,2025-10-11T13:52:00+00:00,857bf713-b490-481d-a41f-032e7e9913fc,Vi,,Vi High Damage Combo,Spent an hour trying to get 1 extra damage,https://x.com/Supergokudude/status/1965893966249054513,5M 5H S2[mash] dash 5H S1 5M 5HH 6S1 L M H 2S2 super,,advanced,False,False,False,False,False,combo,,True,2,1.0.1.1,False,juggernaut,0,[],1,vi-high-dmg,False
9a46dc6d-8335-4cb3-b238-787d4a108f81,2025-10-11T12:21:00+00:00,e2260f3b-aba9-4819-87d0-7bad96fbb7e2,Jinx,,Jinx Universal BnB from Lights,Works from lights or 4S2 starter. Ends with Super 2,https://x.com/skylermoone/status/1965623811610640859,5M > 2M > 2H > j.M > j.H > j.2H [delay] j.2S2 [land] 2M > 2H > j.H > j.S1 > Super 2,,intermediate,False,False,False,False,False,combo,,True,2,1.0.1.1,False,,1,[],2,jinx-light-bnb,False
15f6b8b1-1595-4631-9896-85fccc3b3823,2025-10-11T13:05:00+00:00,1d0f474d-638f-411c-b9af-35351a816112,Blitzcrank,,Blitzcrank Sideswitch Combo,Same as previous combo but includes sideswitch,https://x.com/KiwamiCHL/status/1965602079462097016,2H > 2S1 S1 > dl.2H > jM > j2H > dl.jH > 2H > dl.jH > jS1 > Super,,advanced,False,False,False,False,False,combo,,True,2,1.0.1.1,False,,0,[],3,blitz-sideswitch,False
28b28824-b897-45a9-aaed-b30f4b557c14,2025-10-10T21:43:16.271455+00:00,2bf7f640-c17f-46b2-ad2c-f8c2520bbb4e,Jinx,,LunaSea Combo (Super 3 alt),"Combo made by Luna Sea (@skylermoone) on X/Twitter changing the ending sequence ""jc>j.H>j.S1>Super 2"" to SUPER 3.

Original Video by Luna Sea (please give at least a fav in her post):
https://x.com/skylermoone/status/1965623811610640859?ref_url=",https://x.com/Tetsuya_Deku_/status/1976764973281165324,5M > 2M > 2H > j.M > j.H > j.2H [delay] j.2S2 [land] 2M > 2H > S1 + S2,607.0,intermediate,False,True,True,False,False,combo,,True,1,1.0.1.1,False,,0,[],3,jinx-lunasea-combo-super-607dmg-bP_bPiAK,False
2850282b-8733-4f97-b8c2-99765801d970,2025-10-22T09:07:09.459279+00:00,3e5abab4-d7ea-4958-abb5-83c7e7260380,Yasuo,,536 BNB ( Medium difficulty ) ,medium difficulty bnb it change from what u can see in ranked so its cool to not have everyone using the exact same combo ,https://www.youtube.com/watch?v=OBq9DeHoH5Y&feature=youtu.be,M > H > S1 > 2S1 M > 9S1 (holdS1)> 2S1 M > 9S2 > 6 S1 (hold) > 2S1 >(delay) M > 9 > 2 H > S1 (hold) > 2S1 H > 6 S1 (hold) > S1 (delay)M > 2H > S1 S1 S2,536.0,intermediate,True,True,False,False,False,combo,neutral,True,1,1.0.1.1,False,,0,[],0,yasuo-536-bnb-medium-536dmg-5E6u6VLu,False
48c2e21d-037f-4cbb-9013-eedd8db4f8e6,2025-11-01T02:18:59.579817+00:00,4c64c7ad-d6f7-4782-8784-02fcc05ae6fc,Warwick,Ahri,Full Bloodlust combo w/Ahri (Midscreen & Corner),"S1 (or 3H) into Full Bloodlust combo w/Ahri, works on midscreen & on corner (both side). Maybe can be optimized. 2x assist or Double down fuse (need to be try with Freestyle).",https://medal.tv/fr/games/2xko/clips/lpTmepbk4RVa7qqJl?invite=cr-MSxiQk8sNDY5MTYxOTYx,S1 > 6S2 > S2 S2 S2 > T > H > 2S2 > T > 9 > j. 66 > j. 1S2 > M > 2T > j. H > j. S1 > 6S2 > 2S2 > S1 + L,551.0,intermediate,False,False,False,False,False,combo,neutral,True,0,1.0.1.1,False,,0,[],1,warwick-ahri-full-bloodlust-combo-551dmg-sNHyAoiV,False
7ef79861-5543-4ded-939e-0f59b7199009,2025-10-11T11:38:00+00:00,1d0f474d-638f-411c-b9af-35351a816112,Blitzcrank,,Blitzcrank Corner Launcher Combo,Advanced corner combo with delayed hits and dash cancel,https://x.com/KiwamiCHL/status/1965942804225663111,2H > dl.j2H > dl.jH > 2H > j2H > j[H] > Dash 5M > 5H > 2H > jH > jS1 > Super,,advanced,False,False,False,False,False,combo,,True,2,1.0.1.1,False,,0,[],3,blitz-corner-alt,False
77fc9886-8960-4083-a666-b58cb60c0b10,2025-11-03T23:10:11.082726+00:00,528bf037-1e0f-4d90-82e4-d0acb03bd5b1,Blitzcrank,,2XKO | Blitzcrank Combo 638 DPS 1 Meter,,https://youtu.be/RYBclubSaLU,M > 2M > H > 2H > 9 > j.M > j.H > j.H > land 2H > 9 > j.2H > j.[H] > 44 (delay) > H > 2H > 7 > 2H > H > S1 > S1L (Super S1),638.0,intermediate,False,True,True,False,False,combo,,True,1,1.0.1.1,False,,0,[],1,blitzcrank-2xko-blitzcrank-combo-638dmg-VnYBKiE4,False
1c9caab1-7d17-4790-86c3-d0d25dc35a0c,2025-10-10T01:47:57.257956+00:00,0839edcb-bb89-4941-8388-960d51a3f02a,Warwick,Darius,[605 Damage] Warwick + Darius 0 bar start 100% combo (any fuse),warwick+darius 0 bar start 100% blood combo (any fuse). works anywhere on screen. 605 damage (548 off of 5L) ,https://x.com/DBZFORMERS10/status/1976123481935974464,M > H 3H > 2S1 > L > L > M > 2S2 > 6T > 2S2 > T > 2S1 > 2T > [ch] H > S1 > 4S2 > 2S2 > S1 L,605.0,intermediate,False,False,False,False,False,combo,,True,2,1.0.1.1,False,,1,[],0,warwick-darius-605-damage-warwick-605dmg-se5WsAeH,False
1de81207-d47c-4d05-926c-099c52f1eaa4,2025-10-11T16:07:00+00:00,e2260f3b-aba9-4819-87d0-7bad96fbb7e2,Jinx,,Jinx Optimized Universal BnB with Oki,"Works universally anywhere on screen, any character, any starter, with oki on all wakeup options",https://x.com/ChayBenji/status/1966611640272527702,"2H, dl.j2S2, j2S, (dl.jH, dl.jS2,)x2 jH2H, j(H)",,intermediate,False,False,False,False,False,combo,,True,2,1.0.1.1,False,,1,[],0,jinx-universal-oki,False
9608458f-3e18-497f-bb34-661c4c245c14,2026-01-07T20:10:19.425621+00:00,570702ce-2d14-4506-bbae-d4a225e08352,Ahri,,Rejump combo,,,M H 6S2 7S2 S1 66 [ H ] 66H 9 2H (delay) 5H H 9 2H H 66M H 2S2,,intermediate,False,False,False,False,False,combo,,True,0,1.0.1.1,False,,0,[],0,ahri-rejump-combo-pzEBXwNy,False
8c8361c4-2e4e-453f-b5c1-0f73fe738882,2025-10-11T17:29:00+00:00,36dba6a3-0a87-4bbc-b2af-7a32c3e52d07,Yasuo,,Yasuo Advanced Midscreen BnB 550 DMG,Advanced midscreen BnB dealing 550 damage before OTG,https://x.com/Infernasu/status/1969620354906591307,M H S1 > 2S1M > j.c > Charged JS1 > 2S1M > j.c > Air S2 H > j.c > JH 2H Charged Air S1 > 2S1 H 2S1 2S1 charged 6S1 > 2S1 M > j.c > 2H S1 S1 S2,550.0,advanced,False,True,False,False,False,combo,,True,1,1.0.1.1,False,,1,[],0,yasuo-550-mid,False
73eb84f8-eef7-4823-a59f-333292af9b28,2025-10-11T15:18:00+00:00,36dba6a3-0a87-4bbc-b2af-7a32c3e52d07,Yasuo,,Yasuo Advanced BnB (3 Hour Combo),Took 3 hours to learn this advanced BnB combo,https://x.com/sherryjenix/status/1969065449267589583,M H S1 > 2S1 M > 2S1 M > j.c > air S2 > charged 6S1 > 2S1 M > j.c > 2H charged S1 > 2S1 H 2S1 2S1 charged 6S1 > 2S1 M > j.c > 2H S1 S1 S2 S2+M S2+M,,advanced,False,False,False,False,False,combo,,True,1,1.0.1.1,False,,1,[],0,yasuo-3hr-combo,False
3009f189-0681-44e8-a60e-dccd5d8b9c41,2025-10-11T14:33:00+00:00,1d0f474d-638f-411c-b9af-35351a816112,Blitzcrank,,Blitzcrank Delayed Hit Combo,Delaying the last jH is optional but leads to more damage,https://x.com/KiwamiCHL/status/1965601772661297424,2H > j2[H] > dl.2H > jM > j2H > dl.jH > 2H > dl.jH > jS1 > Super,,advanced,False,False,False,False,False,combo,,True,2,1.0.1.1,False,,0,[],3,blitz-delay-combo,False
531b1172-cb46-4bf0-91c5-6923a5926f16,2025-10-11T22:34:56.47673+00:00,0839edcb-bb89-4941-8388-960d51a3f02a,Darius,,Darius Combo Trial EX 2,,,M > H > 6H > S1 L > M > H > 6H > S1 H > S1 + ( L M H ),596.0,beginner,False,False,False,False,False,combo,,True,2,1.0.1.1,False,,0,[],0,darius-darius-combo-trial-596dmg-ixkzkSnl,False
418fa084-e8f7-479b-a132-8926b0716346,2025-10-07T19:06:52.374826+00:00,b2eaf023-505f-4a9a-b8c6-870a1243cbfc,Illaoi,,Illaoi jump in combo,"Just land the S1 combo,  activate fury, catch, launch, spike to the ground and do the ultimate.",https://youtu.be/vd2VxylMRa4,"9H , M , H , 6S1 , 6S1 , 6S1 , S2 T , 66 , M , H , 2H , 9M , H , S2 , S1 + S2",950.0,intermediate,False,False,False,False,False,combo,,True,3,1.0.1,False,,1,[],3,illaoi-illaoi-jump-combo-950dmg-vd75wCic,True
8618360c-528b-4f63-b2fb-8e23e55ab5b8,2025-10-13T13:29:45.33121+00:00,457812d7-2ffa-4b3d-ab59-85c8c7a8dcb6,Ahri,,Ahri  corner to corner,Ahri corner to corner meterless. ,https://x.com/rayplayFGC/status/1977514867553714681,"5M 5H 6S2 7S2 j.[ H ] , 9 j. H 6S2 j. S1 66 j. [ H ], 5H j. 2H j. H 66 j. H j. S2 j. 2S1 j. 3 S2 , 5S2",490.0,intermediate,False,False,False,False,False,combo,neutral,True,1,1.0.1.1,False,,0,[],0,ahri-ahri-corner-corner--nV1H0kP,False
c78cf973-15f9-4f61-874e-d1c08dc2e1bf,2025-10-14T16:34:43.115619+00:00,0379a8bf-dd70-44ac-925d-4f66f38fa518,Vi,Darius,Vi/Darius Midscreen Double Down 3 bar ToD,"ToD's 1k health characters, also works from 5M/2M starter",https://www.youtube.com/watch?v=8TRi0irOyXA,6S1 ~ L ~ { M } › 6S1 ~ { M } › 6S1 ~ { L } › dl S1 › 66 5M › 2M › 5H ~ H › dl 6S1 ~ L ~ M › 4T › ~ H › 2S2 › S2 Super › T › 6H › 3S2 (MASH) › S2 Super (continue mashing for vi super) › 2S1 › 2T › dl j. [ S2 ] › S2 (11 hits) (MASH) › S1 Super,1001.0,advanced,False,False,False,False,False,combo,,True,2,1.0.1.1,False,double-down,0,[],3,vi-darius-vidarius-midscreen-double-1001dmg-CEwCtI2z,False
a6d2928c-b179-4f2a-b347-cf46f96b267e,2025-10-12T21:33:46.828146+00:00,8888c0f2-9ece-472d-949f-ceaeaa704cb8,Ahri,,Ahri doing something,delete yasuo,https://youtu.be/-HToHl5V690,L M H 6 + S2 7 + S2 S2 2 + S1 66 SlightlyChargeH land2H M H 6 + S2 4 + S2 S2 (delay) S2 + T T (delay) S1 S1 4 + S2 S2 2 + S1 66 SlightlyChargeH S2 S1 + L S1 + S2,1395.0,intermediate,False,True,False,False,False,combo,,True,0,1.0.1.1,False,juggernaut,0,[],5,ahri-ahri-doing-something-1395dmg-4Coi2_hw,True
9f60866a-17d0-45f8-8968-532e18494557,2025-10-14T00:48:53.773377+00:00,8578fecf-03b4-43fe-8905-1f40e31dcd67,,,universal 2 touch off light into burrito ,,https://x.com/silent_yeen/status/1977531201503248596/video/1,,,intermediate,False,False,False,False,False,combo,,True,1,1.0.1.1,False,,0,[],0,universal-touch-off-jUnXKGER,False
7d00f030-849e-42b0-9f46-1ca43295f7ce,2025-11-04T01:10:41.298453+00:00,528bf037-1e0f-4d90-82e4-d0acb03bd5b1,Yasuo,Blitzcrank,"2XKO - Yasuo & Blitzcrank | Double down (4 Meter, 857 DPS)",,https://youtu.be/pgKKGVOPA4E,M > H > S1 > 2S1+6M > 9 > j.S2 > 2S1+6M > 9 > j.S2 > 2S1+H > 2S1+2S1 > 6[S1] > 2S1+dl.M > j.2H > S2 > 2H > j.2H > S1 > S1 > S2 > T > T > S1+L > S1+S2,857.0,advanced,False,False,True,False,False,combo,neutral,True,1,1.0.1.1,False,double-down,0,[],3,yasuo-2xko-yasuo-blitzcrank-857dmg-mmNB8iJu,False
fa39960f-b5db-4083-86b5-18a28111f9db,2025-10-14T22:29:44.165049+00:00,1fb40a90-eddc-4ece-838c-d0128058a0ba,Darius,Warwick,Warwick & Darius - 0 to 100 Bloodlust - 1 Bar,"M , H , DS1(hold) , M , DS2 , BT , DS2 , T , DS1 , DT , H , S1 , FS2 , DS2 , S1+L/M/H
",https://www.youtube.com/watch?v=ztoILCwwogc,M H 2S1 M 2S2 4T 2S2 T 2S1 2T H S1 6S2 2S2 S1 + L,600.0,intermediate,False,False,False,False,False,combo,,True,2,1.0.1.1,False,,0,[],1,darius-warwick-warwick-darius-100-600dmg-xXnnvefU,False
e04824db-4422-4d88-a932-f53a445734d7,2025-10-10T21:53:56.600068+00:00,3652c73b-31b8-4b16-b9ee-93f0f77ceec6,Warwick,,Warwick midscreen basic bnb,,,L > M > H > 2H > j.M > j.H > j.S1 > 6S2 > S2 > S2 > S2 > S2,,intermediate,False,True,False,False,False,combo,,True,1,1.0.1.1,False,,1,[],0,warwick-warwick-midscreen-basic-dgnCFoc7,False
0355f9ea-7ce5-4a77-be12-c455003b3ca5,2025-10-11T22:57:45.798637+00:00,59c8e99e-be14-4530-aab6-f1cae88c2665,Blitzcrank,Warwick,Get Blood,A combo with Blitzcrank to build blood meter,https://youtu.be/7ZBYvFin2VY,M > H > 2S2 > 4T > M > H > 2S1 (Hold) > M > S2 > S2 > S2 > M + S2,509.0,intermediate,True,True,False,False,False,combo,,True,1,1.0.1.1,False,,0,[],1,blitzcrank-warwick-get-blood-509dmg-OuWtLzlm,False
653aac1d-d38a-4f78-9512-1a4aadcfc885,2025-10-11T04:37:19.33755+00:00,543215d9-0bd1-424d-948c-82993711a40b,Blitzcrank,Illaoi,650+ Illaoi/Blitz Freestyle Combo,"Back with day 3! And honestly... I'm loving freestyle. Combo can take a while to get used to. Requires blitz to have 1 bar of meter at the end for full damage, but can work without it. Also works in corner!",https://youtu.be/aQK7YiCb9pQ,M > H > 2S2 > 4T > > M > H > 2S2 > T > 9 > H (charged) > S1 > T > M OR H > 2S1 > > 2T > S1 > S1 + (L/M/H),658.0,advanced,False,False,False,False,False,combo,,True,1,1.0.1.1,False,freestyle,1,[],1,blitzcrank-illaoi-650-illaoiblitz-freestyle-658dmg-osAPAKQv,False
56bb4219-3ab9-4315-bea9-85b76a24174c,2025-10-11T04:43:27.389778+00:00,ecde206f-e8ce-466d-b9bc-996a57c4372c,Warwick,,warwick solo fullscreen combo (back against corner),warwick combo for when your back is against the corner. doesn't side switch but pretty good dmg + oki (+43) (assumes you're facing right),,M H 2H j.M j.H S1 6S2 44 4S1 4S2 2S2 S1 + [ L ~ M ~ H ],551.0,beginner,False,False,True,False,False,combo,neutral,True,1,1.0.1.1,False,,0,[],1,warwick-warwick-solo-fullscreen-551dmg-NQT9hRRG,False
